src_domain,tgt_domain,weight,log_weight,is_bridge
d-day.blogspot.com,tinyurl.com,4.0,1.609438,False
prospect.org,tinyurl.com,3.0,1.386294,False
boston.com,tinyurl.com,61.0,4.127134,False
dumpbachmann.blogspot.com,tinyurl.com,92.0,4.532599,False
ibloga.blogspot.com,tinyurl.com,2.0,1.098612,False
startribune.com,tinyurl.com,8.0,2.197225,False
rebellenation.blogspot.com,tinyurl.com,14.0,2.70805,False
breitbart.com,tinyurl.com,6.0,1.94591,False
nomoremister.blogspot.com,tinyurl.com,2.0,1.098612,False
digg.com,tinyurl.com,4.0,1.609438,False
cbsnews.com,tinyurl.com,5.0,1.791759,False
circleof13.blogspot.com,tinyurl.com,4.0,1.609438,False
freerepublic.com,tinyurl.com,2.0,1.098612,False
chron.com,tinyurl.com,7.0,2.079442,False
scienceblogs.com,tinyurl.com,7.0,2.079442,False
capitalfax.blogspot.com,tinyurl.com,5.0,1.791759,False
dailykos.com,tinyurl.com,2.0,1.098612,False
feeds.gothamistllc.com,tinyurl.com,5.0,1.791759,False
examiner.com,tinyurl.com,4.0,1.609438,False
blog.wired.com,tinyurl.com,3.0,1.386294,False
gatesofvienna.blogspot.com,tinyurl.com,2.0,1.098612,False
informationweek.com,tinyurl.com,4.0,1.609438,False
technologyexpert.blogspot.com,tinyurl.com,5.0,1.791759,False
atlasshrugs2000.typepad.com,tinyurl.com,27.0,3.332205,False
realclearpolitics.com,tinyurl.com,12.0,2.564949,False
time.com,tinyurl.com,10.0,2.397895,False
philly.com,tinyurl.com,5.0,1.791759,False
cnn.com,tinyurl.com,3.0,1.386294,False
holycoast.blogspot.com,tinyurl.com,3.0,1.386294,False
rss.feedsportal.com,tinyurl.com,3.0,1.386294,False
latimes.com,tinyurl.com,5.0,1.791759,False
bbc.co.uk,tinyurl.com,2.0,1.098612,False
theplaylist.blogspot.com,tinyurl.com,5.0,1.791759,False
chacha.com,tinyurl.com,8.0,2.197225,False
theragblog.blogspot.com,tinyurl.com,3.0,1.386294,False
huffingtonpost.com,tinyurl.com,8.0,2.197225,False
mahalo.com,tinyurl.com,36.0,3.610918,False
leftword.blogdig.net,tinyurl.com,2.0,1.098612,False
seattletimes.nwsource.com,tinyurl.com,3.0,1.386294,False
downwithtyranny.blogspot.com,tinyurl.com,30.0,3.433987,False
feedproxy.google.com,tinyurl.com,538.0,6.289716,False
marketwatch.com,tinyurl.com,2.0,1.098612,False
i.gizmodo.com,tinyurl.com,3.0,1.386294,False
newscientist.com,tinyurl.com,2.0,1.098612,False
salon.com,tinyurl.com,29.0,3.401197,False
foxnews.com,tinyurl.com,2.0,1.098612,False
djtechnocrat.blogspot.com,tinyurl.com,11.0,2.484907,False
timesonline.co.uk,tinyurl.com,24.0,3.218876,False
seekingalpha.com,tinyurl.com,9.0,2.302585,False
kennysideshow.blogspot.com,tinyurl.com,23.0,3.178054,False
psycmeistr.blogspot.com,tinyurl.com,2.0,1.098612,False
4.bp.blogspot.com,tinyurl.com,3.0,1.386294,False
en.wikipedia.org,tinyurl.com,4.0,1.609438,False
3.bp.blogspot.com,tinyurl.com,5.0,1.791759,False
ibloga.blogspot.com,topics.nytimes.com,61.0,4.127134,False
mahalo.com,topics.nytimes.com,85.0,4.454347,False
circleof13.blogspot.com,topics.nytimes.com,4.0,1.609438,False
nomoremister.blogspot.com,topics.nytimes.com,7.0,2.079442,False
joshingpolitics.blogspot.com,topics.nytimes.com,267.0,5.590987,False
cinie.wordpress.com,topics.nytimes.com,121.0,4.804021,False
leftword.blogdig.net,topics.nytimes.com,17.0,2.890372,False
holycoast.blogspot.com,topics.nytimes.com,4.0,1.609438,False
crooksandliars.com,topics.nytimes.com,19.0,2.995732,False
babbazeesbrain.blogspot.com,topics.nytimes.com,40.0,3.713572,False
concurringopinions.com,topics.nytimes.com,4.0,1.609438,False
theragblog.blogspot.com,topics.nytimes.com,40.0,3.713572,False
reason.com,topics.nytimes.com,11.0,2.484907,False
classicalvalues.com,topics.nytimes.com,2.0,1.098612,False
msnbc.msn.com,topics.nytimes.com,5.0,1.791759,False
ronmwangaguhunga.blogspot.com,topics.nytimes.com,8.0,2.197225,False
angrybear.blogspot.com,topics.nytimes.com,6.0,1.94591,False
nytimes.com,topics.nytimes.com,59.0,4.094345,False
nandigramunited.blogspot.com,topics.nytimes.com,4.0,1.609438,False
greenwichroundup.blogspot.com,topics.nytimes.com,408.0,6.013715,False
thepoliticalcarnival.blogspot.com,topics.nytimes.com,215.0,5.375278,False
seekingalpha.com,topics.nytimes.com,11.0,2.484907,False
psycmeistr.blogspot.com,topics.nytimes.com,14.0,2.70805,False
rebellenation.blogspot.com,topics.nytimes.com,192.0,5.26269,False
downwithtyranny.blogspot.com,topics.nytimes.com,3.0,1.386294,False
alternet.org,topics.nytimes.com,45.0,3.828641,False
icestationtango.blogspot.com,topics.nytimes.com,14.0,2.70805,False
kennysideshow.blogspot.com,topics.nytimes.com,23.0,3.178054,False
huffingtonpost.com,topics.nytimes.com,3.0,1.386294,False
newsbusters.org,topics.nytimes.com,14.0,2.70805,False
freerepublic.com,topics.nytimes.com,2.0,1.098612,False
djtechnocrat.blogspot.com,topics.nytimes.com,102.0,4.634729,False
alterdestiny.blogspot.com,topics.nytimes.com,15.0,2.772589,False
slate.com,topics.nytimes.com,2.0,1.098612,False
atlasshrugs2000.typepad.com,topics.nytimes.com,57.0,4.060443,False
lefarkins.blogspot.com,topics.nytimes.com,16.0,2.833213,False
latimes.com,topics.nytimes.com,4.0,1.609438,False
capitalfax.blogspot.com,topics.nytimes.com,2.0,1.098612,False
theplaylist.blogspot.com,topics.nytimes.com,3.0,1.386294,False
blog.openitstrategies.com,topics.nytimes.com,7.0,2.079442,False
evolvehappy.com,topics.nytimes.com,3.0,1.386294,False
gawker.com,topics.nytimes.com,5.0,1.791759,False
commondreams.org,topics.nytimes.com,7.0,2.079442,False
thedisbrimstone-dailypitchfork.blogspot.com,townhall.com,52.0,3.970292,False
jihadwatch.org,townhall.com,38.0,3.663562,False
ibloga.blogspot.com,townhall.com,8.0,2.197225,False
icestationtango.blogspot.com,townhall.com,4.0,1.609438,False
dumpbachmann.blogspot.com,townhall.com,24.0,3.218876,False
angrybear.blogspot.com,townhall.com,17.0,2.890372,False
gawker.com,townhall.com,5.0,1.791759,False
holycoast.blogspot.com,townhall.com,15.0,2.772589,False
nymag.com,townhall.com,9.0,2.302585,False
babbazeesbrain.blogspot.com,townhall.com,28.0,3.367296,False
conservapedia.com,townhall.com,35.0,3.583519,False
thepoliticalcarnival.blogspot.com,townhall.com,9.0,2.302585,False
kennysideshow.blogspot.com,townhall.com,7.0,2.079442,False
capitalfax.blogspot.com,townhall.com,47.0,3.871201,False
downwithtyranny.blogspot.com,townhall.com,9.0,2.302585,False
classicalvalues.com,townhall.com,24.0,3.218876,False
gatesofvienna.blogspot.com,townhall.com,8.0,2.197225,False
cinie.wordpress.com,townhall.com,3.0,1.386294,False
feedproxy.google.com,townhall.com,2.0,1.098612,False
reason.com,townhall.com,5.0,1.791759,False
cajunboyinthecity.blogspot.com,townhall.com,2.0,1.098612,False
otherclub.blogspot.com,townhall.com,25.0,3.258097,False
alterdestiny.blogspot.com,townhall.com,2.0,1.098612,False
realclearpolitics.com,townhall.com,5.0,1.791759,False
psycmeistr.blogspot.com,townhall.com,18.0,2.944439,False
jezebel.com,townhall.com,2.0,1.098612,False
cujo359.blogspot.com,townhall.com,2.0,1.098612,False
ronmwangaguhunga.blogspot.com,townhall.com,20.0,3.044522,False
hotair.com,townhall.com,12.0,2.564949,False
rebellenation.blogspot.com,townhall.com,5.0,1.791759,False
tigerhawk.blogspot.com,townhall.com,6.0,1.94591,False
freerepublic.com,townhall.com,6.0,1.94591,False
thenation.com,townhall.com,5.0,1.791759,False
d-day.blogspot.com,townhall.com,7.0,2.079442,False
danceswithanxiety.blogspot.com,townhall.com,6.0,1.94591,False
thinkprogress.org,townhall.com,4.0,1.609438,False
atlasshrugs2000.typepad.com,townhall.com,9.0,2.302585,False
lefarkins.blogspot.com,townhall.com,15.0,2.772589,False
megite.com,townhall.com,8.0,2.197225,False
mahalo.com,townhall.com,23.0,3.178054,False
nomoremister.blogspot.com,townhall.com,33.0,3.526361,False
amazon.com,townhall.com,248.0,5.517453,False
tinyurl.com,townhall.com,4.0,1.609438,False
finance.yahoo.com,townhall.com,3.0,1.386294,False
forbes.com,townhall.com,5.0,1.791759,False
michellemalkin.com,townhall.com,6.0,1.94591,False
slate.com,townhall.com,5.0,1.791759,False
online.wsj.com,townhall.com,7.0,2.079442,False
pbs.org,townhall.com,2.0,1.098612,False
en.wikipedia.org,townhall.com,11.0,2.484907,False
dailymail.co.uk,townhall.com,12.0,2.564949,False
nytimes.com,townhall.com,21.0,3.091042,False
maps.google.com,townhall.com,5.0,1.791759,False
foxnews.com,townhall.com,22.0,3.135494,False
bloomberg.com,townhall.com,15.0,2.772589,False
news.yahoo.com,townhall.com,8.0,2.197225,False
telegraph.co.uk,townhall.com,6.0,1.94591,False
newyorker.com,townhall.com,6.0,1.94591,False
npr.org,townhall.com,4.0,1.609438,False
cnn.com,townhall.com,9.0,2.302585,False
timesonline.co.uk,townhall.com,5.0,1.791759,False
msnbc.msn.com,townhall.com,10.0,2.397895,False
blogs.wsj.com,townhall.com,4.0,1.609438,False
politico.com,townhall.com,29.0,3.401197,False
money.cnn.com,townhall.com,5.0,1.791759,False
huffingtonpost.com,townhall.com,19.0,2.995732,False
blogs.abcnews.com,townhall.com,9.0,2.302585,False
crooksandliars.com,treehugger.com,3.0,1.386294,False
d-day.blogspot.com,treehugger.com,2.0,1.098612,False
tigerhawk.blogspot.com,treehugger.com,2.0,1.098612,False
chacha.com,treehugger.com,7.0,2.079442,False
salon.com,treehugger.com,13.0,2.639057,False
scienceblogs.com,treehugger.com,10.0,2.397895,False
huffingtonpost.com,treehugger.com,45.0,3.828641,False
i.gizmodo.com,treehugger.com,10.0,2.397895,False
technologyexpert.blogspot.com,treehugger.com,2.0,1.098612,False
megite.com,treehugger.com,10.0,2.397895,False
alterdestiny.blogspot.com,treehugger.com,5.0,1.791759,False
feeds.gothamistllc.com,treehugger.com,3.0,1.386294,False
guardian.co.uk,treehugger.com,65.0,4.189655,False
blog.wired.com,treehugger.com,4.0,1.609438,False
mahalo.com,treehugger.com,21.0,3.091042,False
evolvehappy.com,treehugger.com,106.0,4.672829,False
joshingpolitics.blogspot.com,treehugger.com,4.0,1.609438,False
gizmodo.com,treehugger.com,6.0,1.94591,False
forum.dvdtalk.com,treehugger.com,10.0,2.397895,False
en.wikipedia.org,treehugger.com,127.0,4.85203,False
3.bp.blogspot.com,treehugger.com,3.0,1.386294,False
feedproxy.google.com,treehugger.com,1749.0,7.467371,False
engadget.com,treehugger.com,2.0,1.098612,False
reuters.com,treehugger.com,42.0,3.7612,False
amazon.com,treehugger.com,13.0,2.639057,False
chron.com,treehugger.com,3.0,1.386294,False
blogs.abcnews.com,treehugger.com,2.0,1.098612,False
techcrunch.com,treehugger.com,5.0,1.791759,False
imdb.com,treehugger.com,2.0,1.098612,False
flickr.com,treehugger.com,253.0,5.537334,False
newscientist.com,treehugger.com,11.0,2.484907,False
bloomberg.com,treehugger.com,14.0,2.70805,False
arstechnica.com,treehugger.com,2.0,1.098612,False
telegraph.co.uk,treehugger.com,10.0,2.397895,False
timesonline.co.uk,treehugger.com,3.0,1.386294,False
foxnews.com,treehugger.com,3.0,1.386294,False
latimes.com,treehugger.com,16.0,2.833213,False
facebook.com,treehugger.com,4.0,1.609438,False
thenation.com,treehugger.com,3.0,1.386294,False
thinkprogress.org,treehugger.com,2.0,1.098612,False
seattletimes.nwsource.com,treehugger.com,2.0,1.098612,False
pbs.org,treehugger.com,6.0,1.94591,False
topics.nytimes.com,treehugger.com,3.0,1.386294,False
cbsnews.com,treehugger.com,5.0,1.791759,False
online.wsj.com,treehugger.com,10.0,2.397895,False
ft.com,treehugger.com,16.0,2.833213,False
economist.com,treehugger.com,8.0,2.197225,False
apple.com,treehugger.com,2.0,1.098612,False
politico.com,treehugger.com,11.0,2.484907,False
cnn.com,treehugger.com,5.0,1.791759,False
theglobeandmail.com,treehugger.com,9.0,2.302585,False
examiner.com,treehugger.com,3.0,1.386294,False
bbc.co.uk,treehugger.com,3.0,1.386294,False
news.cnet.com,treehugger.com,7.0,2.079442,False
fivethirtyeight.com,treehugger.com,2.0,1.098612,False
news.bbc.co.uk,treehugger.com,37.0,3.637586,False
myspace.com,treehugger.com,10.0,2.397895,False
npr.org,treehugger.com,4.0,1.609438,False
latimesblogs.latimes.com,treehugger.com,3.0,1.386294,False
businessweek.com,treehugger.com,8.0,2.197225,False
cbc.ca,treehugger.com,5.0,1.791759,False
sports.espn.go.com,treehugger.com,2.0,1.098612,False
money.cnn.com,treehugger.com,12.0,2.564949,False
blogs.zdnet.com,treehugger.com,2.0,1.098612,False
forbes.com,treehugger.com,7.0,2.079442,False
maps.google.com,treehugger.com,11.0,2.484907,False
google.com,treehugger.com,29.0,3.401197,False
msnbc.msn.com,treehugger.com,6.0,1.94591,False
dailymail.co.uk,treehugger.com,8.0,2.197225,False
haaretz.com,treehugger.com,5.0,1.791759,False
news.yahoo.com,treehugger.com,13.0,2.639057,False
boston.com,treehugger.com,12.0,2.564949,False
independent.co.uk,treehugger.com,10.0,2.397895,False
nytimes.com,treehugger.com,71.0,4.276666,False
cdc.gov,treehugger.com,5.0,1.791759,False
time.com,treehugger.com,3.0,1.386294,False
blogs.wsj.com,treehugger.com,4.0,1.609438,False
atlasshrugs2000.typepad.com,tundratabloid.blogspot.com,742.0,6.610696,False
dumpbachmann.blogspot.com,tundratabloid.blogspot.com,3.0,1.386294,False
gatesofvienna.blogspot.com,tundratabloid.blogspot.com,989.0,6.897705,False
jihadwatch.org,tundratabloid.blogspot.com,371.0,5.918894,False
ibloga.blogspot.com,tundratabloid.blogspot.com,5.0,1.791759,False
nypost.com,tundratabloid.blogspot.com,16.0,2.833213,False
blogger.com,tundratabloid.blogspot.com,10725.0,9.280426,False
telegraph.co.uk,tundratabloid.blogspot.com,112.0,4.727388,False
reuters.com,tundratabloid.blogspot.com,42.0,3.7612,False
forbes.com,tundratabloid.blogspot.com,54.0,4.007333,False
news.com.au,tundratabloid.blogspot.com,9.0,2.302585,False
chicagotribune.com,tundratabloid.blogspot.com,7.0,2.079442,False
townhall.com,tundratabloid.blogspot.com,14.0,2.70805,False
cnn.com,tundratabloid.blogspot.com,6.0,1.94591,False
bbc.co.uk,tundratabloid.blogspot.com,2.0,1.098612,False
news.yahoo.com,tundratabloid.blogspot.com,144.0,4.976734,False
cbc.ca,tundratabloid.blogspot.com,8.0,2.197225,False
online.wsj.com,tundratabloid.blogspot.com,23.0,3.178054,False
sfgate.com,tundratabloid.blogspot.com,5.0,1.791759,False
abcnews.go.com,tundratabloid.blogspot.com,116.0,4.762174,False
edition.cnn.com,tundratabloid.blogspot.com,40.0,3.713572,False
pbs.org,tundratabloid.blogspot.com,5.0,1.791759,False
bloomberg.com,tundratabloid.blogspot.com,6.0,1.94591,False
3.bp.blogspot.com,tundratabloid.blogspot.com,871.0,6.770789,False
2.bp.blogspot.com,tundratabloid.blogspot.com,1003.0,6.911747,False
breitbart.com,tundratabloid.blogspot.com,116.0,4.762174,False
timesonline.co.uk,tundratabloid.blogspot.com,176.0,5.17615,False
hotair.com,tundratabloid.blogspot.com,63.0,4.158883,False
blog.wired.com,tundratabloid.blogspot.com,2.0,1.098612,False
suntimes.com,tundratabloid.blogspot.com,5.0,1.791759,False
guardian.co.uk,tundratabloid.blogspot.com,24.0,3.218876,False
msnbc.msn.com,tundratabloid.blogspot.com,15.0,2.772589,False
time.com,tundratabloid.blogspot.com,7.0,2.079442,False
michellemalkin.com,tundratabloid.blogspot.com,121.0,4.804021,False
tinyurl.com,tundratabloid.blogspot.com,7.0,2.079442,False
huffingtonpost.com,tundratabloid.blogspot.com,3.0,1.386294,False
news.bbc.co.uk,tundratabloid.blogspot.com,148.0,5.003946,False
blogs.abcnews.com,tundratabloid.blogspot.com,56.0,4.043051,False
photos1.blogger.com,tundratabloid.blogspot.com,356.0,5.877736,False
dailymail.co.uk,tundratabloid.blogspot.com,152.0,5.030438,False
amazon.com,tundratabloid.blogspot.com,170.0,5.141664,False
iht.com,tundratabloid.blogspot.com,32.0,3.496508,False
theglobeandmail.com,tundratabloid.blogspot.com,3.0,1.386294,False
topics.nytimes.com,tundratabloid.blogspot.com,9.0,2.302585,False
1.bp.blogspot.com,tundratabloid.blogspot.com,952.0,6.859615,False
independent.co.uk,tundratabloid.blogspot.com,6.0,1.94591,False
corner.nationalreview.com,tundratabloid.blogspot.com,6.0,1.94591,False
boston.com,tundratabloid.blogspot.com,17.0,2.890372,False
4.bp.blogspot.com,tundratabloid.blogspot.com,766.0,6.642487,False
politico.com,tundratabloid.blogspot.com,5.0,1.791759,False
nydailynews.com,tundratabloid.blogspot.com,58.0,4.077537,False
freerepublic.com,tundratabloid.blogspot.com,8.0,2.197225,False
realclearpolitics.com,tundratabloid.blogspot.com,4.0,1.609438,False
newsday.com,tundratabloid.blogspot.com,4.0,1.609438,False
philly.com,tundratabloid.blogspot.com,2.0,1.098612,False
nytimes.com,tundratabloid.blogspot.com,50.0,3.931826,False
latimes.com,tundratabloid.blogspot.com,7.0,2.079442,False
npr.org,tundratabloid.blogspot.com,2.0,1.098612,False
foxnews.com,tundratabloid.blogspot.com,49.0,3.912023,False
en.wikipedia.org,tundratabloid.blogspot.com,878.0,6.778785,False
imdb.com,tundratabloid.blogspot.com,4.0,1.609438,False
cbsnews.com,tundratabloid.blogspot.com,14.0,2.70805,False
google.com,tundratabloid.blogspot.com,9.0,2.302585,False
ft.com,tundratabloid.blogspot.com,9.0,2.302585,False
pajamasmedia.com,tundratabloid.blogspot.com,34.0,3.555348,False
haaretz.com,tundratabloid.blogspot.com,167.0,5.123964,False
msnbc.msn.com,twitter.com,19.0,2.995732,False
ronmwangaguhunga.blogspot.com,twitter.com,61.0,4.127134,False
nydailynews.com,twitter.com,3.0,1.386294,False
dailymail.co.uk,twitter.com,2.0,1.098612,False
dailykos.com,twitter.com,10.0,2.397895,False
scienceblogs.com,twitter.com,28.0,3.367296,False
pcworld.com,twitter.com,22.0,3.135494,False
tinyurl.com,twitter.com,39.0,3.688879,False
pbs.org,twitter.com,6.0,1.94591,False
rss.feedsportal.com,twitter.com,211.0,5.356586,False
gawker.com,twitter.com,457.0,6.126869,False
mahalo.com,twitter.com,78.0,4.369448,False
feeds.gawker.com,twitter.com,154.0,5.043425,False
feeds.gothamistllc.com,twitter.com,270.0,5.602119,False
forum.dvdtalk.com,twitter.com,49.0,3.912023,False
circleof13.blogspot.com,twitter.com,3.0,1.386294,False
rebellenation.blogspot.com,twitter.com,2.0,1.098612,False
seekingalpha.com,twitter.com,4104.0,8.319961,False
althouse.blogspot.com,twitter.com,3.0,1.386294,False
jezebel.com,twitter.com,27.0,3.332205,False
breitbart.com,twitter.com,4.0,1.609438,False
leftword.blogdig.net,twitter.com,14.0,2.70805,False
realclearpolitics.com,twitter.com,2.0,1.098612,False
sepiamutiny.com,twitter.com,33.0,3.526361,False
time.com,twitter.com,3.0,1.386294,False
icestationtango.blogspot.com,twitter.com,122.0,4.812184,False
feedproxy.google.com,twitter.com,382.0,5.948035,False
arstechnica.com,twitter.com,5.0,1.791759,False
dumpbachmann.blogspot.com,twitter.com,5.0,1.791759,False
news.com.au,twitter.com,34.0,3.555348,False
examiner.com,twitter.com,17.0,2.890372,False
slate.com,twitter.com,21.0,3.091042,False
chicagotribune.com,twitter.com,27.0,3.332205,False
businessweek.com,twitter.com,4.0,1.609438,False
i.gizmodo.com,twitter.com,112.0,4.727388,False
news.cnet.com,twitter.com,179.0,5.192957,False
boston.com,twitter.com,81.0,4.406719,False
hotair.com,twitter.com,4.0,1.609438,False
greenwichroundup.blogspot.com,twitter.com,3.0,1.386294,False
theragblog.blogspot.com,twitter.com,2.0,1.098612,False
newsbusters.org,twitter.com,3.0,1.386294,False
foxnews.com,twitter.com,7.0,2.079442,False
npr.org,twitter.com,10.0,2.397895,False
seattletimes.nwsource.com,twitter.com,8.0,2.197225,False
reason.com,twitter.com,12.0,2.564949,False
huffingtonpost.com,twitter.com,47.0,3.871201,False
economist.com,twitter.com,8.0,2.197225,False
theplaylist.blogspot.com,twitter.com,562.0,6.33328,False
chacha.com,twitter.com,13.0,2.639057,False
djtechnocrat.blogspot.com,twitter.com,28.0,3.367296,False
danceswithanxiety.blogspot.com,twitter.com,5.0,1.791759,False
edition.cnn.com,twitter.com,69.0,4.248495,False
telegraph.co.uk,twitter.com,23.0,3.178054,False
reuters.com,twitter.com,11.0,2.484907,False
technologyexpert.blogspot.com,twitter.com,128.0,4.859812,False
newscientist.com,twitter.com,2.0,1.098612,False
cbsnews.com,twitter.com,11.0,2.484907,False
